source_id	subject_id	session_id	bold_num	t1w_num	t2w_num	bold_size	t1w_size	bold_duration_total	bold_duration_mean	bold_voxels_total	bold_voxels_mean	bold_tasks	bold_timepoints	bold_trs	datatypes
ds000201	sub-9053	ses-1	5	1	1	810235446	56841712	2971.5	594.3	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1056	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9053	ses-2	5	1	0	801342666	58087797	2968.5	593.7	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1055	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9054	ses-1	5	1	1	940346498	58956468	3190.5	638.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1129	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9054	ses-2	5	1	1	934780409	59228395	3176.0	635.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1124	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9055	ses-1	5	1	1	821959582	52890085	2978.0	595.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1058	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9055	ses-2	5	1	0	813239515	50390676	2904.0	580.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1033	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9056	ses-1	5	1	1	881177946	60615829	2968.0	593.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1056	{"2.5":2,"3.0":3}	anat,beh,func
ds000201	sub-9056	ses-2	5	1	0	888884253	58710700	2963.0	592.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1053	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9057	ses-1	5	1	1	790002351	54570629	3136.0	627.2	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1112	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9057	ses-2	5	1	0	767789043	54146093	3049.5	609.9	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1082	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9058	ses-1	5	1	1	872712107	52937829	3038.0	607.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1078	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9058	ses-2	5	1	0	857591080	54267162	3019.5	603.9	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1072	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9059	ses-1	5	1	1	809671558	54232790	2902.5	580.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1033	{"2.5":2,"3.0":3}	anat,beh,func
ds000201	sub-9059	ses-2	5	1	0	788205111	49465835	2923.5	584.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1040	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9061	ses-1	5	1	1	913332155	56761811	3038.0	607.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1078	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9061	ses-2	5	1	0	913223995	60300135	3055.5	611.1	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1084	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9062	ses-1	5	1	1	884017084	50365884	3107.0	621.4	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1101	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9062	ses-2	5	1	0	838359192	50769924	2953.0	590.6	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1050	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9063	ses-1	5	1	1	872676165	55890352	2992.5	598.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1063	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9063	ses-2	5	1	1	839444498	55582055	2901.0	580.2	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1032	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9064	ses-1	5	1	1	842922463	53135876	3044.0	608.8	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1080	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9064	ses-2	5	1	0	823286594	52633675	2983.5	596.7	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1060	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9065	ses-1	5	1	1	900857330	61633204	2929.5	585.9	3866624	773324.8	arrows,faces,hands,rest,sleepiness	1042	{"2.5":2,"3.0":3}	anat,beh,fmap,func
ds000201	sub-9065	ses-2	5	1	0	679160943	60531134	2187.5	437.5	3866624	773324.8	arrows,faces,hands,rest,sleepiness	764	{"2.5":2,"3.0":3}	anat,beh,dwi,func
ds000201	sub-9066	ses-1	5	1	0	776489091	53736880	2998.5	599.7	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1065	{"2.5":2,"3.0":3}	anat,beh,dwi,fmap,func
ds000201	sub-9066	ses-2	0	0	0	0	0	n/a	n/a	n/a	n/a	n/a	0	n/a	beh
ds000201	sub-9067	ses-1	5	1	1	779845462	53910150	3010.0	602.0	3817472	763494.4	arrows,faces,hands,rest,sleepiness	1069	{"2.5":2,"3.0":3}	anat,beh,fmap,func
